site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,bande10,strate,poids
R10100000694534,42322891503953,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),2 Avenue CHARLES PEGUY,92330,92071,Sceaux,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,92071,Sceaux,11 - Île-de-France,20884.0,20.83,40220.0,8.0,48.7773628,2.2968588000000003,0.0,114.17775598519422,7,517.0,958.0,1227.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000765938,84303680700074,AUDITION SURDITE DES ISLES,AUDITION 59,Indépendant / autre,17 Place DU GENERAL DE GAULLE,50250,50236,La Haye,Appareillage médical,1,1,0,AUDITION SURDITE DES ISLES,True,indépendant,50236,,28 - Normandie,4029.0,32.18,23970.0,1.0,49.28493646408839,-1.5904798895027623,0.0,32.16798494361951,1,0.0,0.0,14.0,20.6,10+,0,0 | indépendant,1.0
R10100000687091,30889577007735,AUDIKA,SOGECA,Audika,4 Rue PRATO,06500,06083,Menton,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,06083,Menton,93 - Provence-Alpes-Côte d'Azur,30604.0,25.58,25700.0,7.0,43.7941256321839,7.492420919540232,0.0,34.777214190097645,7,11.0,18.0,68.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000697884,48356268200029,AUDIMAX CORRECTION AUDITIVE,AUDIMAX,Indépendant / autre,6 Rue DES FOSSES,38350,38269,La Mure,Appareillage médical,1,0,1,AUDIMAX CORRECTION AUDITIVE,True,indépendant,38269,La Mure,84 - Auvergne-Rhône-Alpes,4963.0,29.82,23450.0,1.0,44.90709,5.787576444444444,0.0,19.392405805660083,1,0.0,5.0,19.0,17.6,10+,0,0 | indépendant,1.0
R10100000687559,31808311002116,,AMPLIFON FRANCE,Amplifon,24 Rue DE LA PAROISSE,77300,77186,Fontainebleau,Appareillage médical,2,2,0,AMPLIFON FRANCE,True,enseigne nationale,77186,Fontainebleau,11 - Île-de-France,15583.0,24.23,31480.0,9.0,48.416040608695646,2.692422347826087,0.0,56.28053803732733,6,6.0,32.0,57.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000707152,51327671700032,KRYS,PEPEL,Krys Audition,Rue PAUL VAILLANT COUTURIER,76120,76322,Le Grand-Quevilly,Appareillage médical,1,0,1,KRYS,True,enseigne nationale,76322,Le Grand-Quevilly,28 - Normandie,25789.0,25.51,22660.0,7.0,49.41054972222221,1.0382572222222222,0.0,82.0892829292791,5,44.0,65.0,75.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000698913,48127263100112,OPTICAL CENTER,OPTIQUE RICHARD,Optical Center,212 Cheminement DES DELPHINIUMS,83190,83090,Ollioules,Appareillage médical,2,2,0,OPTICAL CENTER,True,enseigne nationale,83090,Ollioules,93 - Provence-Alpes-Côte d'Azur,14568.0,26.85,28010.0,4.0,43.141349629629616,5.849536666666666,0.0,88.43857276740471,3,50.0,82.0,110.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000826367,44074686500078,,centre régional d'audition,Indépendant / autre,16 Place des Marchés,76390,76035,Aumale,Appareillage médical,1,0,1,centre régional d'audition,True,indépendant,76035,Aumale,28 - Normandie,1996.0,33.78,22530.0,3.0,49.771154035087726,1.75313350877193,0.0,62.60179108881447,2,1.0,6.0,14.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000686625,30889577002678,AUDIKA,SOGECA,Audika,23 Avenue SAINT-AUGUSTIN,06200,06088,Nice,Appareillage médical,2,2,0,AUDIKA,True,enseigne nationale,06088,Nice,93 - Provence-Alpes-Côte d'Azur,357737.0,23.55,24080.0,47.0,43.71567666666667,7.25890479532164,0.0,70.1942932140422,40,60.0,89.0,133.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000719962,94944266900022,,NC NOGENT,Indépendant / autre,110 Avenue DE L'EUROPE,60180,60463,Nogent-sur-Oise,Appareillage médical,1,0,1,NC NOGENT,True,indépendant,60463,Nogent-sur-Oise,32 - Hauts-de-France,21907.0,13.98,19370.0,3.0,49.27788511111111,2.46117,0.0,55.99745971623433,3,15.0,42.0,75.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000720385,98117797500019,,MV AUDITION,Indépendant / autre,109 GRANDE RUE,38390,38247,Montalieu-Vercieu,Appareillage médical,1,1,0,MV AUDITION,True,indépendant,38247,Montalieu-Vercieu,84 - Auvergne-Rhône-Alpes,3510.0,15.69,24320.0,1.0,45.81254197183099,5.403313943661972,0.0,64.57802713459677,1,0.0,20.0,51.0,10.4,10+,0,0 | indépendant,1.0
R10100000695570,43324761600066,,NET VISION HOLDING,Indépendant / autre,LE CLOS,84310,84081,Morières-lès-Avignon,Appareillage médical,1,1,0,NET VISION HOLDING,True,indépendant,84081,Morières-lès-Avignon,93 - Provence-Alpes-Côte d'Azur,9019.0,24.56,26240.0,1.0,43.92991581395349,4.912802790697675,0.0,95.16824994413231,1,27.0,69.0,89.0,4.8,10+,10+,10+ | indépendant,3.7745901639344264
R10100000716573,84210014100014,AUDIODELL,SASU AUDIODELL,Indépendant / autre,144 Rue HECTOR DESPRET,59460,59324,Jeumont,Appareillage médical,1,0,1,AUDIODELL,True,indépendant,59324,Jeumont,32 - Hauts-de-France,10160.0,17.69,19020.0,1.0,50.28843481481481,4.102057037037037,0.0,26.280586998967667,2,1.0,7.0,15.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000687439,30942305100015,,SOCIETE D LATRE,Indépendant / autre,12 Place DE L HOTEL DE VILLE,77260,77183,La Ferté-sous-Jouarre,Appareillage médical,1,0,1,SOCIETE D LATRE,True,indépendant,77183,La Ferté-sous-Jouarre,11 - Île-de-France,10254.0,17.32,23920.0,1.0,48.95239313953488,3.132321162790697,0.0,51.496892067755695,1,0.0,22.0,39.0,11.5,10+,0,0 | indépendant,1.0
R10100000718560,95217773100017,,LA ROCHEFOUCAULD AUDITION,Indépendant / autre,25 Grand rue GRANDE RUE,16110,16281,La Rochefoucauld-en-Angoumois,Appareillage médical,2,1,1,LA ROCHEFOUCAULD AUDITION,True,indépendant,16281,,75 - Nouvelle-Aquitaine,4025.0,33.78,23770.0,3.0,45.734742244897966,0.3941736734693876,0.0,43.61044454056231,2,1.0,8.0,20.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000695022,42006305900257,AUDITION CONSEIL,AUDITION CONSEIL LABS,Audition Conseil,13 Boulevard GENERAL DE GAULLE,06340,06149,La Trinité,Appareillage médical,1,0,1,AUDITION CONSEIL,True,enseigne nationale,06149,La Trinité,93 - Provence-Alpes-Côte d'Azur,10602.0,21.51,24970.0,4.0,43.74497036144578,7.335016987951808,0.0,60.90210408484953,3,47.0,80.0,101.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000709423,75047270600027,OPTICAL CENTER,FLOG,Optical Center,LA MARTINIERE,72300,72264,Sablé-sur-Sarthe,Appareillage médical,2,2,0,OPTICAL CENTER,True,enseigne nationale,72264,Sablé-sur-Sarthe,52 - Pays de la Loire,12326.0,24.14,21680.0,5.0,47.84074578512397,-0.3555189256198346,0.0,58.809830768067854,2,2.0,3.0,15.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000693835,43411112600455,ECOUTER VOIR AUDITION MUTUALISTE,UNION MUTUALITE FRANCAISE ALSACE,Écouter Voir / mutualiste,37 Rue DES CLEFS,68000,68066,Colmar,Appareillage médical,1,1,0,ECOUTER VOIR AUDITION MUTUALISTE,True,mutualiste,68066,Colmar,44 - Grand Est,66970.0,21.48,23850.0,13.0,48.11619207729468,7.392270676328502,0.0,53.462285628247095,13,13.0,27.0,32.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000847516,10373940500019,AUDISHELL,AUDITION MENDES AUNEAU,Indépendant / autre,41 Place du Marché,28700,28015,Auneau-Bleury-Saint-Symphorien,Appareillage médical,1,0,1,AUDISHELL,True,indépendant,28015,Auneau-Bleury-Saint-Symphorien,24 - Centre-Val de Loire,6419.0,16.23,26260.0,2.0,48.494701709401696,1.7630725641025642,0.0,64.89898602074256,2,1.0,26.0,41.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000687246,30889577005945,AUDIKA,SOGECA,Audika,13 Rue MARECHAL JOFFRE,47400,47310,Tonneins,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,47310,Tonneins,75 - Nouvelle-Aquitaine,9459.0,29.17,20980.0,4.0,44.38416185567011,0.3303055670103093,0.0,65.36085671338827,3,2.0,11.0,21.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000686775,30889577004609,AUDIKA,SOGECA,Audika,35 Rue SAINT-CORNEILLE,60200,60159,Compiègne,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,60159,Compiègne,32 - Hauts-de-France,40761.0,18.98,23310.0,12.0,49.41294310344828,2.863308505747125,0.0,80.32599311514157,10,19.0,21.0,37.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000794995,93145758400023,Clarté Audition,AUDIOPROTHESISTE ROUJAN CLARTE AUDITION,Indépendant / autre,Route de Pezenas,34320,34237,Roujan,Appareillage médical,1,0,1,Clarté Audition,True,indépendant,34237,Roujan,76 - Occitanie,2336.0,31.48,24020.0,2.0,43.51109852941177,3.30382044117647,0.0,75.17284335759096,2,2.0,37.0,61.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000687107,30889577007891,AUDIKA,SOGECA,Audika,55 B Avenue DES MINIMES,31200,31555,Toulouse,Appareillage médical,2,2,0,AUDIKA,True,enseigne nationale,31555,Toulouse,76 - Occitanie,514819.0,13.06,24500.0,66.0,43.604066331658295,1.4282115075376882,0.0,132.0059200450153,49,97.0,144.0,180.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000754815,93211105700034,,HEARING CARE & PARTNERS,Indépendant / autre,60 Route DE FURNES,59210,59155,Coudekerque-Branche,Appareillage médical,1,0,1,HEARING CARE & PARTNERS,True,indépendant,59155,Coudekerque-Branche,32 - Hauts-de-France,20787.0,19.89,23300.0,4.0,51.01542690476191,2.393098809523809,0.0,76.11325284641084,4,22.0,29.0,40.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000709279,75330090400145,,AUDITION BAHUAUD,Indépendant / autre,24 Route DE CASTRES,31130,31445,Quint-Fonsegrives,Appareillage médical,2,2,0,AUDITION BAHUAUD,True,indépendant,31445,Quint-Fonsegrives,76 - Occitanie,6133.0,25.83,31490.0,6.0,43.58175053571428,1.53605625,0.0,129.80461962551948,3,79.0,130.0,181.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000694506,42322891503664,AUDITIONSANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),11 Avenue DE NARBONNE,11130,11379,Sigean,Appareillage médical,1,1,0,AUDITIONSANTE,True,enseigne nationale,11379,Sigean,76 - Occitanie,5657.0,29.42,23520.0,1.0,43.03657600000001,2.973411333333333,0.0,51.30736800067178,1,1.0,18.0,31.0,5.3,10+,1-2,1-2 | enseigne nationale,1.0
R10100000813221,79212197200030,ATELIER AUDITIF SEVERAC D'AVEYRON,AUDIO MILLAU,Indépendant / autre,6 Avenue Pierre Semard,12150,12270,Sévérac d'Aveyron,Appareillage médical,2,1,1,ATELIER AUDITIF SEVERAC D'AVEYRON,True,indépendant,12270,Sévérac d'Aveyron,76 - Occitanie,4026.0,29.58,24760.0,2.0,44.310251456310674,3.0460415857605176,0.0,70.59466584459665,1,0.0,1.0,9.0,18.5,3-9,0,0 | indépendant,1.0
R10100000741678,38237299301402,OPTICAL CENTER,OPTICAL CENTER,Optical Center,215 Rue DE PARIS,93130,93053,Noisy-le-Sec,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,93053,Noisy-le-Sec,11 - Île-de-France,45510.0,12.05,20600.0,11.0,48.88973514285715,2.4579217142857144,0.0,112.44926008995236,8,552.0,966.0,1199.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000813034,78942720000025,Entendre,AURISSIMO,Entendre,6 Rue Gaston Ramon,53700,53271,Villaines-la-Juhel,Appareillage médical,3,3,0,Entendre,True,enseigne nationale,53271,Villaines-la-Juhel,52 - Pays de la Loire,2671.0,37.6,23640.0,3.0,48.338121555555546,-0.2966508888888888,0.0,53.30309732216629,1,0.0,0.0,13.0,20.9,10+,0,0 | enseigne nationale,1.0
R10100000753034,31808311011794,AMPLIFON,AMPLIFON FRANCE,Amplifon,38 Rue DU LEUGHENAER,59140,59183,Dunkerque,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,59183,Dunkerque,32 - Hauts-de-France,86263.0,22.02,22790.0,17.0,51.02262607476636,2.3256333644859817,0.0,77.49949658753516,13,22.0,29.0,42.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000772916,98026877500023,,PHARMACIE ONAGRE,Indépendant / autre,47 Route DE LA MARIGARDE,06130,06069,Grasse,Appareillage médical,1,0,1,PHARMACIE ONAGRE,True,indépendant,06069,Grasse,93 - Provence-Alpes-Côte d'Azur,50970.0,20.55,26100.0,11.0,43.65371761904763,6.9321246825396825,0.0,64.36376216717863,7,17.0,77.0,149.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000696234,43193990900096,KRYS AUDITION,SARL BUSEINE,Krys Audition,102 Rue D'HURLUPIN,59560,59152,Comines,Appareillage médical,1,1,0,KRYS AUDITION,True,enseigne nationale,59152,Comines,32 - Hauts-de-France,12731.0,17.14,25070.0,1.0,50.74752032786884,3.020207049180328,0.0,78.42551507985472,1,27.0,132.0,165.0,2.5,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10000004105632,80137674000016,ENTENDRE,BARON,Entendre,6 B PL DU MARCHE,17400,17347,Saint-Jean-d'Angély,Appareillage médical,1,0,1,ENTENDRE,True,enseigne nationale,17347,Saint-Jean-d'Angély,75 - Nouvelle-Aquitaine,6784.0,35.21,22200.0,3.0,45.94043659574468,-0.5194129787234043,0.0,37.61963678044869,3,2.0,3.0,20.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000694750,43453150500023,AUDIO PETIT,SARL AUDIO PETIT,Indépendant / autre,2 Rue COLBERT,08300,08362,Rethel,Appareillage médical,1,0,1,AUDIO PETIT,True,indépendant,08362,Rethel,44 - Grand Est,7444.0,26.18,22530.0,4.0,49.51395108695651,4.38133195652174,0.0,54.74852702368187,3,2.0,2.0,4.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10000004108672,80320481700024,,S.V.A.,Indépendant / autre,36 GR GRANDE RUE,25800,25578,Valdahon,Appareillage médical,2,1,1,S.V.A.,True,indépendant,25578,Valdahon,27 - Bourgogne-Franche-Comté,5705.0,17.43,27390.0,4.0,47.16283521276596,6.330353723404254,0.0,73.59047061465981,3,2.0,5.0,33.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000688934,32339108600010,,L'OPTIQUE EVRYENNE,Indépendant / autre,CTRE COMMERCIAL REGIONAL EVRY 2,91000,91228,Évry-Courcouronnes,Appareillage médical,1,1,0,L'OPTIQUE EVRYENNE,True,indépendant,91228,,11 - Île-de-France,66919.0,11.89,21020.0,4.0,48.62793857142858,2.4380974285714285,0.0,71.94589620375103,4,56.0,230.0,823.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000704691,51375004200071,,CLERMONT DISTRIBUTION,Indépendant / autre,Route DEPARTEMENTALE 766,63370,63193,Lempdes,Appareillage médical,1,1,0,CLERMONT DISTRIBUTION,True,indépendant,63193,Lempdes,84 - Auvergne-Rhône-Alpes,8709.0,24.12,26680.0,2.0,45.77084906976744,3.193879767441861,0.0,96.83181348595949,2,30.0,47.0,59.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000760133,81384182200014,ENTENDRE,AUDITION BRIEY,Entendre,5 B Avenue ALBERT DE BRIEY,54150,54099,Val de Briey,Appareillage médical,1,1,0,ENTENDRE,True,enseigne nationale,54099,Val de Briey,44 - Grand Est,8130.0,21.32,26660.0,9.0,49.261852840236685,5.956666331360947,0.0,52.76919641763198,5,8.0,30.0,60.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000720158,92221009100026,,CLAIRE MARCHAL,Indépendant / autre,10 Rue DU GENERAL THIRY,54230,54397,Neuves-Maisons,Appareillage médical,1,0,1,CLAIRE MARCHAL,True,indépendant,54397,Neuves-Maisons,44 - Grand Est,6524.0,22.1,24920.0,3.0,48.6158858974359,6.107951538461539,0.0,100.79324929247537,2,34.0,59.0,67.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000808862,99169652700019,WEBER Acoustique,WEBER Acoustique,Indépendant / autre,197 Avenue d'Alsace,68000,68066,Colmar,Appareillage médical,1,0,1,WEBER Acoustique,True,indépendant,68066,Colmar,44 - Grand Est,66970.0,21.48,23850.0,13.0,48.11619207729468,7.392270676328502,0.0,53.462285628247095,13,13.0,27.0,32.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000693825,43411112600349,ECOUTER VOIR AUDITION MUTUALISTE,UNION MUTUALITE FRANCAISE ALSACE,Écouter Voir / mutualiste,17 Rue PRESIDT RAY POINCARE,67600,67462,Sélestat,Appareillage médical,2,2,0,ECOUTER VOIR AUDITION MUTUALISTE,True,mutualiste,67462,Sélestat,44 - Grand Est,19589.0,20.25,25480.0,13.0,48.25400637254902,7.463129215686274,0.0,58.9285287227448,12,11.0,28.0,37.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000765462,89097229200035,,3A AUDIOCARE,Indépendant / autre,46 Rue GAMBETTA,30800,30258,Saint-Gilles,Appareillage médical,1,0,1,3A AUDIOCARE,True,indépendant,30258,Saint-Gilles,76 - Occitanie,14734.0,20.94,20770.0,1.0,43.65015726708075,4.41682298136646,0.0,59.86517091164438,1,0.0,9.0,75.0,10.2,10+,0,0 | indépendant,1.0
R10100000716268,89461215900026,IDEAL AUDITION,AUDITION O2N,Idéal Audition,164 Rue DE PARIS,93260,93045,Les Lilas,Appareillage médical,1,0,1,IDEAL AUDITION,True,enseigne nationale,93045,Les Lilas,11 - Île-de-France,23843.0,16.9,28150.0,8.0,48.8820556,2.419994,0.0,114.37043780219062,6,552.0,1007.0,1213.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000687211,30889577005531,AUDIKA,SOGECA,Audika,127 Avenue SIMON BOLIVAR,75019,75119,Paris 19e  Arrondissement,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,75056,Paris,,178691.0,16.14,,38.0,48.85022,2.36163,0.0,,32,621.0,1063.0,1248.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000747042,93155277200010,AUDIPLUS,AUDIPLUS NEUFCHATEL,Indépendant / autre,20 NOTRE DAME,76270,76462,Neufchâtel-en-Bray,Appareillage médical,1,1,0,AUDIPLUS,True,indépendant,76462,Neufchâtel-en-Bray,28 - Normandie,4662.0,34.01,21920.0,7.0,49.73909438596491,1.443458596491228,0.0,82.7283797688928,4,3.0,9.0,18.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000695348,42322891501635,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),14 Rue DE LA REPUBLIQUE,30500,30227,Saint-Ambroix,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,30227,Saint-Ambroix,76 - Occitanie,3445.0,34.37,20680.0,2.0,44.2500447887324,4.195069154929577,0.0,52.18466972584673,2,2.0,18.0,24.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000855846,92841541300030,AudioBell experts en audition,AUDI MELIORA CHASSE AMC,Indépendant / autre,9 Avenue Charles de Gaulle,21200,21054,Beaune,Appareillage médical,2,0,2,AudioBell experts en audition,True,indépendant,21054,Beaune,27 - Bourgogne-Franche-Comté,20352.0,25.5,25870.0,16.0,47.02367999999999,4.845998681318681,0.0,86.9044466209477,12,11.0,16.0,33.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000686688,30889577003528,AUDIKA,SOGECA,Audika,109 Avenue FRANCIS TONNER,06150,06029,Cannes,Appareillage médical,1,1,0,AUDIKA,True,enseigne nationale,06029,Cannes,93 - Provence-Alpes-Côte d'Azur,74350.0,30.45,24000.0,19.0,43.54322971830986,7.010413098591548,0.0,70.96862855996231,17,49.0,79.0,148.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000704972,52322560500030,CENTRE DE CORRECTION AUDITIVE,AUDITION CHAUDIRON,Indépendant / autre,Boulevard DE LA REINE JEANNE,13300,13103,Salon-de-Provence,Appareillage médical,2,1,1,CENTRE DE CORRECTION AUDITIVE,True,indépendant,13103,Salon-de-Provence,93 - Provence-Alpes-Côte d'Azur,44194.0,20.33,25100.0,15.0,43.64006199999999,5.085593157894737,0.0,86.88507844082464,10,15.0,37.0,110.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000690511,37890894100222,,RENARD AUDIOLOGIE,Indépendant / autre,27 Rue VICTOR HUGO BAUGE,49150,49018,Baugé-en-Anjou,Appareillage médical,1,1,0,RENARD AUDIOLOGIE,True,indépendant,49018,Baugé-en-Anjou,52 - Pays de la Loire,11712.0,24.3,24110.0,2.0,47.56490322147651,-0.1079000335570469,0.0,55.98442908314144,2,1.0,10.0,21.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000688485,32148554200302,,MUTUALITE FRANCAISE - PYRENEES ATLANTIQUES,Écouter Voir / mutualiste,16 Boulevard VICTOR HUGO,64500,64483,Saint-Jean-de-Luz,Appareillage médical,2,2,0,MUTUALITE FRANCAISE - PYRENEES ATLANTIQUES,True,mutualiste,64483,Saint-Jean-de-Luz,75 - Nouvelle-Aquitaine,14857.0,35.07,26790.0,9.0,43.3958427027027,-1.6353758108108107,0.0,74.10078916289373,7,10.0,42.0,54.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000698968,48251873500014,,DS OPTIQUE,Indépendant / autre,Rue DU POITOU,91220,91103,Brétigny-sur-Orge,Appareillage médical,2,1,1,DS OPTIQUE,True,indépendant,91103,Brétigny-sur-Orge,11 - Île-de-France,26658.0,13.0,26470.0,7.0,48.600299285714286,2.303525892857143,0.0,62.46565887950064,5,28.0,153.0,764.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000688704,31808311010770,AMPLIFON,AMPLIFON FRANCE,Amplifon,3 B Route DE MIREPOIX,09100,09225,Pamiers,Appareillage médical,1,1,0,AMPLIFON,True,enseigne nationale,09225,Pamiers,76 - Occitanie,16473.0,20.99,21760.0,9.0,43.12169,1.6085080555555555,0.0,118.35956802820792,10,11.0,21.0,30.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000698321,44989820400028,,LABORATOIRE JESSY GALMICHE,Indépendant / autre,39 Rue DU COMMANDANT BERGE,77100,77284,Meaux,Appareillage médical,1,1,0,LABORATOIRE JESSY GALMICHE,True,indépendant,77284,Meaux,11 - Île-de-France,56905.0,13.79,22410.0,12.0,48.956575833333325,2.8954023333333327,0.0,45.59105739589933,11,12.0,43.0,143.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000711657,82860335700041,AUDIO 2000,XI'AN,Audio 2000,5 Place DU GENERAL LECLERC,67310,67520,Wasselonne,Appareillage médical,1,1,0,AUDIO 2000,True,enseigne nationale,67520,Wasselonne,44 - Grand Est,5780.0,23.33,26220.0,2.0,48.64090081967213,7.441591967213115,0.0,67.3664561187663,2,2.0,18.0,98.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000710427,78371204500450,AUDITION MUTUALISTE,MUTUALITE FRANCAISE AISNE NORD PAS DE CALAIS,Écouter Voir / mutualiste,65 Avenue DE LA REPUBLIQUE (LOMME),59000,59350,Lille,Appareillage médical,1,1,0,AUDITION MUTUALISTE,True,mutualiste,59350,Lille,32 - Hauts-de-France,238246.0,11.01,22470.0,29.0,50.634252296296296,3.0509726666666666,0.0,103.82089959505416,21,85.0,150.0,207.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000711898,80883543300018,,EDOCHA,Indépendant / autre,380 Rue CLEMENT ADER,27930,27684,Le Vieil-Évreux,Appareillage médical,1,0,1,EDOCHA,True,indépendant,27684,Le Vieil-Évreux,28 - Normandie,840.0,15.95,28360.0,1.0,49.00139045454546,1.2175753030303031,0.0,74.29880242662831,1,10.0,16.0,48.0,3.2,10+,10+,10+ | indépendant,3.7745901639344264
R10100000698112,44297932400104,AUDILABAUDIOP,AUDILAB ARMOR,Audilab,6 Place DU MARCHIX,22100,22050,Dinan,Appareillage médical,1,0,1,AUDILABAUDIOP,True,enseigne nationale,22050,Dinan,53 - Bretagne,14764.0,31.39,26470.0,8.0,48.44806770833333,-2.0495964583333333,0.0,76.81438262961677,9,10.0,20.0,45.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
