rpps_structure_id,code_insee,code_insee_geo,commune,region,retail,type5,brand,owner_on_site,practitioners_topcoded_4,concurrents_10km,concurrents_20km,concurrents_30km,alternatives_10km,dist_concurrent_km,n_sites_commune,pop_10km,pop65_10km,demand65_per_site,apl_v21,entrant_commune,strate,poids,web_ok,prix_affiche,grille_tarifs,sante100,classe2,essai_gratuit,bilan_gratuit,rdv_en_ligne,devis,garantie_suivi
R10000004106735,75111,75056,Paris,,True,brand network,Idéal Audition,1,1,621.0,1063.0,1248.0,415.0,0.0,20,4550351,715814.5987000001,1150.8273290996783,132.26903176992226,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
R10000004106767,77001,77001,Achères-la-Forêt,11 - Île-de-France,True,unbranded independent,,1,1,2.0,18.0,55.0,2.0,9.6,1,17559,4182.209099999999,1394.0696999999998,52.22561301174999,True,1-2 | indépendant,1.0,,,,,,,,,,
R10000004106772,77284,77284,Meaux,11 - Île-de-France,True,mutualist network,Écouter Voir / mutualiste,1,1,12.0,43.0,143.0,12.0,0.0,11,138319,19085.0891,1468.0837769230768,42.321707162263465,False,,,,,,,,,,,,
R10000004106781,78322,78322,Jouy-en-Josas,11 - Île-de-France,True,unbranded independent,,1,1,98.0,754.0,1138.0,69.0,3.5,1,825901,139492.39750000002,1409.0141161616164,100.39670026912474,True,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R10000004106794,94034,94034,Fresnes,11 - Île-de-France,True,unbranded independent,,1,1,180.0,911.0,1211.0,114.0,0.0,2,2287030,364022.7308999999,2011.1753088397784,111.99972735466191,False,,,,,,,,,,,,
R10000004106803,75119,75056,Paris,,True,unbranded independent,,0,1,621.0,1063.0,1248.0,414.0,0.0,32,4550351,715814.5987000001,1150.8273290996783,130.25890077225282,False,,,,,,,,,,,,
R10000004106806,94080,94080,Vincennes,11 - Île-de-France,True,unbranded independent,,1,1,566.0,999.0,1204.0,365.0,0.0,11,3593195,552089.6587999999,973.703101940035,122.5505983487298,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004106820,75112,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,25,4550351,715814.5987000001,1150.8273290996783,125.14951319675446,False,,,,,,,,,,,,
R10000004106825,93008,93008,Bobigny,11 - Île-de-France,True,unbranded independent,,1,1,530.0,978.0,1192.0,355.0,0.0,4,3020828,421322.5606,793.4511499058381,114.3994693980754,False,,,,,,,,,,,,
R10000004106882,45302,45302,Saran,24 - Centre-Val de Loire,True,brand network,Audilab,1,2,25.0,38.0,49.0,21.0,0.0,4,257394,46112.0246,1773.5394076923076,75.80062990449686,False,,,,,,,,,,,,
R10000004107095,59350,59350,Lille,32 - Hauts-de-France,True,unbranded independent,,1,1,85.0,150.0,207.0,53.0,0.0,21,694270,106836.32630000002,1242.2828639534885,103.82089959505424,False,,,,,,,,,,,,
R10000004107105,60057,60057,Beauvais,32 - Hauts-de-France,True,unbranded independent,,1,1,14.0,14.0,36.0,14.0,0.0,15,83091,15254.2376,1016.9491733333332,76.6997185556088,False,,,,,,,,,,,,
R10000004107114,55545,55545,Verdun,44 - Grand Est,True,unbranded independent,,1,1,5.0,5.0,5.0,5.0,0.0,5,32690,7823.6813,1303.9468833333333,69.4490135788089,False,3-9 | indépendant,3.77511961722488,,,,,,,,,,
R10000004107190,54526,54526,Tomblaine,44 - Grand Est,True,unbranded independent,,0,1,42.0,50.0,77.0,24.0,2.4,1,288377,56106.48750000001,1304.8020348837213,107.32459046329268,False,,,,,,,,,,,,
R10000004107217,54397,54397,Neuves-Maisons,44 - Grand Est,True,unbranded independent,,1,2,34.0,59.0,67.0,22.0,0.0,2,218081,41002.1594,1171.4902685714287,100.79324929247542,False,,,,,,,,,,,,
R10000004107221,57143,57143,Clouange,44 - Grand Est,True,brand network,Entendre,0,1,21.0,55.0,62.0,11.0,0.0,3,214327,42834.1398,1947.0063545454543,70.63422947542152,False,,,,,,,,,,,,
R10000004107222,57663,57663,Talange,44 - Grand Est,True,brand network,Entendre,0,1,11.0,56.0,66.0,9.0,0.0,2,150919,28581.118,2381.759833333333,68.95783463612047,False,,,,,,,,,,,,
R10000004107250,44109,44109,Nantes,52 - Pays de la Loire,True,unbranded independent,,0,1,65.0,80.0,98.0,33.0,0.0,31,589217,95824.14100000002,1451.8809242424245,91.23399312963824,False,,,,,,,,,,,,
R10000004107264,49007,49007,Angers,52 - Pays de la Loire,True,unbranded independent,,1,2,50.0,56.0,62.0,36.0,0.0,31,264838,52252.4793,1024.5584176470588,93.4766630382516,False,,,,,,,,,,,,
R10000004107266,56195,56195,La Roche-Bernard,53 - Bretagne,True,unbranded independent,,1,2,4.0,15.0,62.0,4.0,0.0,2,33416,7699.827499999999,1539.9654999999998,80.36298156543795,False,,,,,,,,,,,,
R10000004107284,85288,85288,Talmont-Saint-Hilaire,52 - Pays de la Loire,True,unbranded independent,,1,1,3.0,23.0,42.0,3.0,0.0,4,20498,7268.5507,1817.137675,71.03308847751153,True,,,,,,,,,,,,
R10000004107311,44035,44035,La Chapelle-sur-Erdre,52 - Pays de la Loire,True,unbranded independent,,0,1,48.0,83.0,101.0,26.0,0.0,3,448035,69443.36009999999,1417.2114306122446,96.44828838463792,False,10+ | indépendant,3.7745901639344255,0.0,,0.0,,,,,,,
R10000004107319,22050,22050,Dinan,53 - Bretagne,True,optician-hosted,Krys Audition,0,1,10.0,20.0,45.0,10.0,0.0,9,57359,14558.0337,1323.457609090909,76.81438262961677,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10000004107349,17140,17140,Dolus-d'Oléron,75 - Nouvelle-Aquitaine,True,brand network,Entendre,1,3,1.0,6.0,40.0,1.0,4.1,1,20494,7650.121900000001,3825.060950000001,56.1701192281222,False,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
R10000004107354,56121,56121,Lorient,53 - Bretagne,True,unbranded independent,,1,1,32.0,40.0,46.0,22.0,0.0,14,176394,45987.9279,1393.573572727273,90.31145467747815,False,,,,,,,,,,,,
R10000004107359,35131,35131,L'Hermitage,53 - Bretagne,True,unbranded independent,,0,1,45.0,88.0,103.0,30.0,3.7,1,334124,49683.4693,1080.0754195652175,132.2351373948827,True,10+ | indépendant,3.7745901639344255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004107365,35278,35278,Saint-Grégoire,53 - Bretagne,True,unbranded independent,,0,1,59.0,90.0,108.0,33.0,0.0,5,342121,52188.8246,869.8137433333334,139.53375486940143,False,,,,,,,,,,,,
R10000004107441,65286,65286,Lourdes,76 - Occitanie,False,unbranded independent,,0,1,5.0,31.0,41.0,,0.0,6,28699,8209.8712,1368.311866666667,84.952406285949,,,,,,,,,,,,,
R10000004107446,33243,33243,Libourne,75 - Nouvelle-Aquitaine,True,optician-hosted,Krys Audition,0,1,11.0,38.0,120.0,11.0,0.0,11,64601,14150.7577,1179.2298083333333,84.4047171531542,False,,,,,,,,,,,,
R10000004107530,40217,40217,Parentis-en-Born,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,1.0,11.0,18.0,1.0,0.0,2,9924,2409.9426000000003,1204.9713000000002,93.54978415888756,False,1-2 | indépendant,1.0,,,,,,,,,,
R10000004107531,33192,33192,Gradignan,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,1,47.0,133.0,159.0,33.0,0.0,6,342686,61820.2203,1287.92125625,105.6718065071958,False,,,,,,,,,,,,
R10000004107552,31107,31107,Carbonne,76 - Occitanie,True,unbranded independent,,1,1,1.0,16.0,41.0,1.0,0.0,2,28330,5706.946899999999,2853.4734499999995,63.11389819288121,True,1-2 | indépendant,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
R10000004107566,33506,33506,Sauveterre-de-Guyenne,75 - Nouvelle-Aquitaine,True,integrated chain,Amplifon,0,1,1.0,8.0,52.0,1.0,0.0,2,11837,2770.9574,1385.4787,75.88194892741964,False,1-2 | enseigne nationale,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004107572,30333,30333,Uchaud,76 - Occitanie,True,unbranded independent,,1,1,7.0,58.0,85.0,6.0,1.7,1,69016,14321.925400000002,1790.2406750000002,81.38223246301824,True,,,,,,,,,,,,
R10000004107614,66136,66136,Perpignan,76 - Occitanie,True,optician-hosted,Acuitis,1,1,50.0,64.0,83.0,35.0,0.0,26,257001,62012.547900000005,1215.932311764706,98.15510326464432,False,,,,,,,,,,,,
R10000004107615,66172,66172,Saint-Estève,76 - Occitanie,True,unbranded independent,,0,1,47.0,65.0,82.0,33.0,0.0,2,235578,53987.62870000001,1124.7422645833335,96.43995619556766,False,,,,,,,,,,,,
R10000004107619,11091,11091,Chalabre,76 - Occitanie,True,unbranded independent,,0,1,0.0,11.0,11.0,0.0,12.4,1,5550,1800.5969999999998,1800.5969999999998,55.55445595712899,True,0 | indépendant,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004107656,69264,69264,Villefranche-sur-Saône,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,16.0,45.0,209.0,15.0,0.0,10,124493,23684.860700000005,1393.2271000000003,78.55540093184005,False,,,,,,,,,,,,
R10000004107671,38397,38397,Saint-Ismier,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,17.0,55.0,81.0,14.0,0.0,2,146874,28347.43640000001,1574.857577777778,91.21661200794011,False,,,,,,,,,,,,
R10000004107686,01143,01143,Divonne-les-Bains,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,4.0,17.0,46.0,4.0,0.0,5,41656,5316.9214,1063.38428,104.18927382389164,False,,,,,,,,,,,,
R10000004107688,69270,69270,Chaponnay,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,18.0,193.0,281.0,15.0,0.0,3,141301,24617.2251,1295.6434263157892,103.83076983223393,False,,,,,,,,,,,,
R10000004107726,63178,63178,Issoire,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,6.0,11.0,49.0,6.0,0.0,6,35699,8216.139099999999,1173.734157142857,67.3371768737926,False,3-9 | indépendant,3.77511961722488,,,,,,,,,,
R10000004107790,01034,01034,Belley,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,2,3.0,19.0,51.0,3.0,0.0,4,25424,6124.7137,1531.178425,64.60770801627199,False,,,,,,,,,,,,
R10000004107806,38544,38544,Vienne,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,11.0,46.0,228.0,11.0,0.0,7,88642,17482.4246,1456.8687166666666,72.55974700413661,False,,,,,,,,,,,,
R10000004107812,01266,01266,Montrevel-en-Bresse,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,3.0,20.0,40.0,3.0,0.0,2,24084,5044.9135,1261.228375,85.97635167692111,False,,,,,,,,,,,,
R10000004107813,38363,38363,Saint-Barthélemy,84 - Auvergne-Rhône-Alpes,True,optician-hosted,Krys Audition,1,1,2.0,9.0,36.0,2.0,2.9,1,21662,4901.7368,1633.9122666666665,40.58980741181702,True,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10000004107846,13019,13019,Cabriès,93 - Provence-Alpes-Côte d'Azur,True,mutualist network,Écouter Voir / mutualiste,0,1,40.0,227.0,284.0,24.0,0.0,3,259116,52125.9463,1271.364543902439,115.46753825806046,True,,,,,,,,,,,,
R10000004107864,13209,13055,Marseille,,True,unbranded independent,,0,2,141.0,198.0,269.0,103.0,0.0,12,870186,169546.066,1193.98638028169,97.86981065124672,False,,,,,,,,,,,,
R10000004107921,38449,38449,Saint-Quentin-Fallavier,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,14.0,78.0,252.0,10.0,3.2,1,105982,15733.654500000002,1048.9103000000002,96.92061606344323,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
R10000004107928,83148,83148,Vidauban,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,6.0,36.0,56.0,6.0,0.0,4,29664,6719.3323,959.9046142857144,84.2191513311398,False,,,,,,,,,,,,
R10000004107941,75113,75056,Paris,,True,unbranded independent,,1,1,621.0,1063.0,1248.0,414.0,0.0,24,4550351,715814.5987000001,1150.8273290996783,132.81388370691002,False,,,,,,,,,,,,
R10000004107956,13002,13002,Allauch,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,25.0,201.0,274.0,23.0,0.0,4,408144,84141.07240000002,3236.195092307693,103.7432865527146,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
R10000004107958,14341,14341,,28 - Normandie,True,unbranded independent,,1,1,32.0,38.0,49.0,25.0,0.0,2,250599,47697.507300000005,1445.3790090909092,80.42992741598073,False,,,,,,,,,,,,
R10000004107973,77085,77085,Chanteloup-en-Brie,11 - Île-de-France,True,unbranded independent,,1,1,25.0,168.0,756.0,23.0,1.2,1,281805,36355.3732,1398.2835846153846,62.11106376245877,True,,,,,,,,,,,,
R10000004108155,75112,75056,Paris,,True,brand network,Audition Conseil,0,2,621.0,1063.0,1248.0,415.0,0.0,25,4550351,715814.5987000001,1150.8273290996783,125.14951319675446,False,,,,,,,,,,,,
R10000004108343,75111,75056,Paris,,True,mutualist network,Écouter Voir / mutualiste,0,2,621.0,1063.0,1248.0,415.0,0.0,20,4550351,715814.5987000001,1150.8273290996783,132.26903176992226,False,10+ | mutualiste,3.779220779220779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
R10000004108378,60612,60612,,32 - Hauts-de-France,True,unbranded independent,,1,1,19.0,42.0,117.0,15.0,0.0,4,85393,13924.0252,696.20126,60.69718444451848,False,,,,,,,,,,,,
R10000004108398,92062,92062,Puteaux,11 - Île-de-France,True,unbranded independent,,1,1,582.0,993.0,1235.0,384.0,0.0,7,3271515,525614.9052,901.5693056603774,124.84587238742314,False,,,,,,,,,,,,
R10000004108405,95585,95585,Sarcelles,11 - Île-de-France,True,brand network,Audition Conseil,0,1,126.0,765.0,1156.0,103.0,0.0,12,1134637,145631.0882,1146.7014818897635,101.86890014952246,False,,,,,,,,,,,,
R10000004108415,77350,77350,Ozoir-la-Ferrière,11 - Île-de-France,True,unbranded independent,,0,1,28.0,224.0,847.0,24.0,0.0,3,276689,39368.045000000006,1357.5187931034484,65.81409126785816,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10000004108452,75118,75056,Paris,,True,unbranded independent,,1,3,621.0,1063.0,1248.0,414.0,0.0,24,4550351,715814.5987000001,1150.8273290996783,132.16243870876045,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10000004108463,60612,60612,,32 - Hauts-de-France,True,integrated chain,Benoit Audition,0,1,19.0,42.0,117.0,16.0,0.0,4,85393,13924.0252,696.20126,60.69718444451848,False,,,,,,,,,,,,
R10000004108464,95355,95355,Magny-en-Vexin,11 - Île-de-France,True,integrated chain,Benoit Audition,0,1,1.0,16.0,86.0,1.0,0.0,2,22158,3773.5721,1886.78605,40.69935501541898,False,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10000004108468,93048,93048,Montreuil,11 - Île-de-France,True,unbranded independent,,1,3,578.0,1001.0,1206.0,373.0,0.0,6,3775202,561319.8849,969.4643953367874,121.85829361226004,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10000004108483,97209,97209,Fort-de-France,02 - Martinique,False,unbranded independent,,0,1,9.0,16.0,17.0,,0.0,4,168253,36899.7589,3689.97589,32.023260059237614,,,,,,,,,,,,,
R10000004108491,94067,94067,Saint-Mandé,11 - Île-de-France,True,unbranded independent,,1,1,568.0,1019.0,1227.0,370.0,0.0,8,4028806,629083.2677999999,1105.594495254833,127.27446966628123,False,,,,,,,,,,,,
R10000004108494,92024,92024,Clichy,11 - Île-de-France,True,unbranded independent,,0,1,588.0,1020.0,1238.0,411.0,0.0,8,4082231,629173.7859,1068.2067672325977,128.29338114576203,False,,,,,,,,,,,,
R10000004108516,51612,51612,Blancs-Coteaux,44 - Grand Est,True,unbranded independent,,0,1,0.0,7.0,13.0,0.0,10.7,1,12366,2977.6261,2977.6261,43.52044683600687,True,0 | indépendant,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
R10000004108666,50099,50099,Carentan-les-Marais,28 - Normandie,True,unbranded independent,,1,1,3.0,3.0,13.0,3.0,0.0,4,15336,3983.7363,995.934075,49.35372006623275,True,,,,,,,,,,,,
R10000004108672,25578,25578,Valdahon,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,2,2.0,5.0,33.0,2.0,0.0,3,17183,2828.6415,942.8805,73.59047061465982,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10000004108694,89419,89419,Toucy,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,1.0,3.0,15.0,1.0,0.0,2,8627,2373.9791,1186.9895499999998,44.97085355342791,False,1-2 | indépendant,1.0,,,,,,,,,,
R10000004108704,69386,69123,Lyon,,True,unbranded independent,,1,1,173.0,241.0,294.0,99.0,0.0,16,1195616,194384.76530000003,1117.1538235632186,133.49060128578537,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R10000004108708,57227,57227,Forbach,44 - Grand Est,True,unbranded independent,,1,2,8.0,24.0,28.0,7.0,0.0,4,95347,21418.0995,2379.788833333333,60.54753681392994,False,,,,,,,,,,,,
R10000004108802,59183,59183,Dunkerque,32 - Hauts-de-France,True,unbranded independent,,0,1,22.0,29.0,42.0,19.0,0.0,13,166089,34497.5521,1499.8935695652174,77.49949658753518,False,,,,,,,,,,,,
R10000004108826,97414,97414,Saint-Louis,04 - La Réunion,True,mutualist network,Écouter Voir / mutualiste,0,1,9.0,20.0,32.0,8.0,0.0,8,88117,11432.8903,1143.28903,71.8026699600608,False,,,,,,,,,,,,
R10000004108843,57606,57606,Saint-Avold,44 - Grand Est,True,unbranded independent,,1,1,13.0,22.0,33.0,12.0,0.0,6,88633,20830.321,1487.8800714285717,69.5398936539003,False,,,,,,,,,,,,
R10000004108900,54136,54136,Conflans-en-Jarnisy,44 - Grand Est,True,unbranded independent,,0,1,1.0,9.0,49.0,1.0,3.2,1,26511,5952.9787,2976.48935,34.554954478224744,False,1-2 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
R10000004108977,85128,85128,Luçon,52 - Pays de la Loire,True,unbranded independent,,0,1,4.0,5.0,19.0,4.0,0.0,5,23322,6627.127299999998,1325.4254599999997,51.90188907433421,False,,,,,,,,,,,,
R10000004109000,29124,29124,Lesneven,53 - Bretagne,True,unbranded independent,,0,1,4.0,17.0,44.0,4.0,0.0,3,34870,8174.5892,1634.91784,74.52739372345796,False,3-9 | indépendant,3.77511961722488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004109002,35096,35096,Domagné,53 - Bretagne,True,unbranded independent,,1,1,4.0,39.0,99.0,4.0,5.3,1,49670,6923.3192,1384.66384,99.43945020169002,True,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R10000004109019,35188,35188,Montfort-sur-Meu,53 - Bretagne,True,unbranded independent,,0,1,5.0,33.0,97.0,5.0,0.0,4,41349,6834.1786,1139.0297666666668,96.09451555070682,False,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R10000004109096,64422,64422,Oloron-Sainte-Marie,75 - Nouvelle-Aquitaine,False,unbranded independent,,0,1,6.0,9.0,53.0,,0.0,6,24794,6781.2231,968.7461571428572,79.91092090617447,,,,,,,,,,,,,
R10000004109221,69029,69029,Bron,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audition Santé (Sonova),0,3,161.0,239.0,287.0,90.0,0.0,9,1190318,187922.2407,1160.0138314814817,130.9953842859683,False,,,,,,,,,,,,
R10000004109224,17300,17300,La Rochelle,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,1,34.0,40.0,54.0,25.0,0.0,17,148744,39164.36510000001,1118.9818600000003,98.92665962340196,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R10000004109229,31066,31066,Bessières,76 - Occitanie,True,unbranded independent,,1,1,4.0,27.0,136.0,4.0,0.0,2,36452,6197.862700000001,1239.57254,68.95307361970963,False,3-9 | indépendant,3.77511961722488,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
R10000004109230,31445,31445,Quint-Fonsegrives,76 - Occitanie,True,brand network,Entendre,1,3,79.0,130.0,181.0,54.0,0.0,3,659080,98280.15810000002,1228.50197625,129.80461962551942,False,,,,,,,,,,,,
R10000004109270,38544,38544,Vienne,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,11.0,46.0,228.0,11.0,0.0,7,88642,17482.4246,1456.8687166666666,72.55974700413661,False,10+ | indépendant,3.7745901639344255,,,,,,,,,,
R10000004109288,66190,66190,Salses-le-Château,76 - Occitanie,True,unbranded independent,,0,1,11.0,54.0,68.0,11.0,7.2,1,49360,11714.6828,976.2235666666668,65.99414526001159,True,,,,,,,,,,,,
R10000004109344,69116,69116,Limonest,84 - Auvergne-Rhône-Alpes,True,optician-hosted,Optical Center,0,1,127.0,240.0,281.0,76.0,2.4,1,539164,101190.4973,790.5507601562499,126.74473263776692,False,,,,,,,,,,,,
R10000004109365,38314,38314,Pontcharra,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,5.0,20.0,54.0,5.0,0.0,5,46230,8913.9585,1485.65975,87.46323958329918,False,,,,,,,,,,,,
R10000004109440,69089,69089,Francheville,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,132.0,226.0,290.0,77.0,0.0,5,810873,136246.883,1024.4126541353385,125.320889972269,False,,,,,,,,,,,,
R10000004109448,38557,38557,Villette-d'Anthon,84 - Auvergne-Rhône-Alpes,True,brand network,Sonance Audition,1,1,16.0,93.0,263.0,13.0,5.1,1,133746,22371.131,1315.9488823529412,101.29012346766056,True,,,,,,,,,,,,
R10000004109461,74208,74208,Passy,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,0.0,13.0,17.0,0.0,11.2,1,22621,4319.0471,4319.0471,43.16474182701692,False,0 | indépendant,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
R10000004109468,69288,69288,Saint-Laurent-de-Mure,84 - Auvergne-Rhône-Alpes,True,integrated chain,Solusons,0,1,23.0,107.0,281.0,15.0,3.3,1,156610,26738.124700000004,1114.0885291666668,111.34779778486578,True,,,,,,,,,,,,
R10000004109477,34095,34095,Fabrègues,76 - Occitanie,True,unbranded independent,,1,1,19.0,100.0,125.0,15.0,6.0,1,128145,26233.1818,1311.65909,93.46983944063707,False,,,,,,,,,,,,
R10000004109515,83116,83116,Saint-Maximin-la-Sainte-Baume,93 - Provence-Alpes-Côte d'Azur,True,brand network,Audition Conseil,0,1,6.0,21.0,39.0,6.0,0.0,7,37658,8266.681,1180.9544285714287,53.55726097915463,False,,,,,,,,,,,,
R10000004109546,13112,13112,Velaux,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,18.0,78.0,277.0,17.0,0.0,3,109204,21547.2956,1134.0681894736842,97.24339199838172,False,,,,,,,,,,,,
R10000004109592,13069,13069,Pélissanne,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,1,1,16.0,36.0,125.0,14.0,0.0,2,97854,19718.0908,1159.8876941176472,82.55339958012927,False,,,,,,,,,,,,
R10000004109628,2A004,2A004,Ajaccio,94 - Corse,True,unbranded independent,,1,1,10.0,13.0,14.0,7.0,0.0,11,85502,19926.4047,1811.491336363636,61.48018192299399,False,,,,,,,,,,,,
